species.name,longitude,latitude
Onitis alexis,29.604,-23.669
Onitis alexis,21.053,-21.915
Onitis alexis,19.735,-22.377
Onitis alexis,27.916,-26.89
Onitis alexis,29.367,-28.733
Onitis alexis,30.973,-22.762
Onitis alexis,32.229,-27.089
Onitis alexis,30.011,-28.242
Onitis alexis,16.25,-23.233
Onitis alexis,16.316,-22.792
Onitis alexis,26.819,-30.434
Onitis alexis,29.282,-28.677
Onitis alexis,16.983,-18.8
Onitis alexis,27.798,-27.394
Onitis alexis,26.869,-28.672
Onitis alexis,18.642,-22.365
Onitis alexis,24.772,-26.819
Onitis alexis,27.327,-26.532
Onitis alexis,27.017,-29.983
Onitis alexis,16.842,-22.905
Onitis alexis,22.809,-27.92
Onitis alexis,31.813,-24.297
Onitis alexis,26.058,-27.112
Onitis alexis,26,-25.5
Onitis alexis,31.320556,-22.449722
Onitis alexis,27.445278,-29.243889
Onitis alexis,17.988,-19.473
Onitis alexis,14.806,-20.418
Onitis alexis,16.747,-20.622
Onitis alexis,15.924,-24.041
Onitis alexis,16.568,-22.663
Onitis alexis,29.783,-28.55
Onitis alexis,17.461111,-19.045
Onitis alexis,14.933,-20.989
Onitis alexis,26.375278,-25.591389
Onitis alexis,15.956,-24.136
Onitis alexis,26.718,-31.74
Onitis alexis,29.276667,-23.042222
Onitis alexis,27.063,-30.208
Onitis alexis,26.65,-18.85
Onitis alexis,30.942,-20.183
Onitis alexis,23.155,-20.244
Onitis alexis,25.645,-20.161
Onitis alexis,30.275,-21.867
Onitis alexis,39.033056,-3.716667
Onitis alexis,30.783,-20.183
Onitis alexis,26.888,-22.974
Onitis alexis,39.05,-3.733
Onitis alexis,26.031,-20.142
Onitis alexis,38.117,-2.583
Onitis alexis,38.771,-2.778
Onitis alexis,25.905833,-23.812778
Onitis alexis,25.678,-25.183
Onitis alexis,36.65,-1.167
Onitis alexis,17.9,-22.386
Onitis alexis,39.467,-3.867
Onitis alexis,22.132,-21.342
Onitis alexis,35.024297,-15.842392
Onitis alexis,34.725358,-15.8969
Onitis alexis,25.066,-31.564
Onitis alexis,26.152,-25.522
Onitis alexis,32.078,-27.716
Onitis alexis,29.584,-28.452
Onitis alexis,24.929,-26.48
Onitis alexis,28.25,-22.666667
Onitis alexis,29.683333,-22.9
Onitis alexis,31.089,-22.681
Onitis alexis,27.955,-27.211
Onitis alexis,29.953,-23.627
Onitis alexis,29.707,-23.515
Onitis alexis,28.465,-25.203
Onitis alexis,29.319,-24.008
Onitis alexis,30.864,-25.765
Onitis alexis,31.301,-23.574
Onitis alexis,31.356,-27.295
Onitis alexis,28.97,-24.01
Onitis alexis,26.624,-33.281
Onitis alexis,27.151,-28.049
Onitis alexis,24.238,-27.142
Onitis alexis,28.349,-31.94
Onitis alexis,29.954,-28.368
Onitis alexis,24.941,-26.461
Onitis alexis,24.789,-28.566
Onitis alexis,29.588,-28.822
Onitis alexis,26.746,-33.285
Onitis alexis,23.496,-27.446
Onitis alexis,29.75,-28.53
Onitis alexis,20.7,-28.791
Onitis alexis,30.696,-23.9
Onitis alexis,29.67,-25.79
Onitis alexis,29.794,-28.815
Onitis alexis,26.029,-25.595
Onitis alexis,26.863,-30.51
Onitis alexis,25.048,-33.96
Onitis alexis,31.073,-25.682
Onitis alexis,25.371,-26.007
Onitis alexis,29.65,-23.033
Onitis alexis,24.381,-27.081
Onitis alexis,31.081,-24.843
Onitis alexis,29.597,-22.891
Onitis alexis,28.978,-28.405
Onitis alexis,26.286,-33.444
Onitis alexis,31.3,-22.6
Onitis alexis,27.266,-27.443
Onitis alexis,29.312,-22.96
Onitis alexis,31.187,-22.609
Onitis alexis,29.811,-23.462
Onitis alexis,16.416667,-23.1
Onitis alexis,29.228,-23.092
Onitis alexis,29.613,-25.789
Onitis alexis,29.088,-16.393
Onitis alexis,27.546,-25.789
Onitis alexis,25.352,-27.177
Onitis alexis,29.783333,-22.633333
Onitis alexis,31.583333,-23.833333
Onitis alexis,27.467,-18.738
Onitis alexis,24.96,-27.06
Onitis alexis,27.418,-25.789
Onitis alexis,29.783,-22.983
Onitis alexis,31.8,-28.333333
Onitis alexis,25.982,-25.725
Onitis alexis,27.28,-18.638
Onitis alexis,27.338,-33.271
Onitis alexis,32.42,-25.972
Onitis alexis,29.342,-22.259
Onitis alexis,29.497,-16.573
Onitis alexis,31.442,-22.976
Onitis alexis,28.333,-19.545
Onitis alexis,31.301,-22.413
Onitis alexis,32.767,-19.117
Onitis alexis,35.369,-23.439
Onitis alexis,31.92,-18.223
Onitis alexis,28.411,-24.681
Onitis alexis,27.326,-27.243
Onitis alexis,27.802,-25.643
Onitis alexis,27.009,-25.637
Onitis alexis,26.466667,-18.8
Onitis alexis,24.137,-27.193
Onitis alexis,31.544,-23.653
Onitis alexis,25.405,-25.96
Onitis alexis,26.048333,-25.544167
Onitis alexis,32.233,-28.029
Onitis alexis,31.391,-23.494
Onitis alexis,29.306944,-23.040833
Onitis alexis,24.731,-26.992
Onitis alexis,26.3875,-25.591667
Onitis alexis,29.600833,-16.700556
Onitis alexis,32.707,-19.117
Onitis alexis,32.348,-26.29
Onitis alexis,30.961389,-17.973333
Onitis alexis,33.656,-19.138
Onitis alexis,29.067,-19.859
Onitis alexis,28.4,-19.683
Onitis alexis,27.217222,-18.6625
Onitis alexis,25.85,-17.917
Onitis alexis,27.694167,-18.935833
Onitis alexis,29.817,-19.45
Onitis alexis,30.4,-17.383
Onitis alexis,30.947,-18.88
Onitis alexis,29.438,-21.168
Onitis alexis,32.49,-20.152
Onitis alexis,30.316,-17.427
Onitis alexis,28.458,-19.834
Onitis alexis,27.766667,-18.933333
Onitis alexis,31.444,-18.173
Onitis alexis,28.987,-20.533
Onitis alexis,32.333,-19.967
Onitis alexis,29,-16.493
Onitis alexis,29.85,-21.947
Onitis alexis,32.459,-26.43
Onitis alexis,27.933,-19.105
Onitis alexis,32.663,-18.86
Onitis alexis,32.948333,-19.957778
Onitis alexis,28.511,-20.005
Onitis alexis,28.978,-20.579
Onitis alexis,30.683333,-17.61
Onitis alexis,34.448,-18.738
Onitis alexis,29.703,-16.916
Onitis alexis,29.05,-20.45
Onitis alexis,32.623,-18.244
Onitis alexis,27.244,-18.625
Onitis alexis,31.145,-17.839444
Onitis alexis,29.835,-17.075
Onitis alexis,29.624444,-16.771944
Onitis alexis,28.538,-20.076
Onitis alexis,26.929,-18.508
Onitis alexis,29.578,-19.67
Onitis alexis,30.244,-18.144
Onitis alexis,24.771,-26.831
Onitis alexis,34.773,-19.695
Onitis alexis,28.878611,-20.8125
Onitis alexis,29.733,-21.561
Onitis alexis,30.6075,-17.935833
Onitis alexis,29.813,-18.613
Onitis alexis,28.387,-19.687
Onitis alexis,29.998333,-18.227778
Onitis alexis,26.947,-18.673
Onitis alexis,28.844,-20.269
Onitis alexis,29,-21.066667
Onitis alexis,30.454,-21.67
Onitis alexis,34.864,-19.787
Onitis alexis,32.75,-19.083
Onitis alexis,35.385,-23.485
Onitis alexis,28.658,-20.097
Onitis alexis,31.783,-28.25
Onitis alexis,30.613,-25.603
Onitis alexis,29.544,-23.044
Onitis alexis,31.6,-24.983
Onitis alexis,29.851,-22.911
Onitis alexis,31.567,-23.85
Onitis alexis,29.579,-23.039
Onitis alexis,31.766667,-25.6
Onitis alexis,31.051,-25.695
Onitis alexis,25.717,-25.754
Onitis alexis,28.589,-24.609
Onitis alexis,26.022,-27.149
Onitis alexis,29.877,-23.146
Onitis alexis,23.759,-27.357
Onitis alexis,29.132,-24.146
Onitis alexis,30.82,-25.457
Onitis alexis,27.059,-30.047
Onitis alexis,29.98,-22.502
Onitis alexis,29.3,-24.966667
Onitis alexis,28.716667,-24.516667
Onitis alexis,26.205,-25.567
Onitis alexis,29.93,-22.716
Onitis alexis,28.979,-23.182
Onitis alexis,30.044,-23.078
Onitis alexis,29.211,-24.097
Onitis alexis,34.072,-18.401
Onitis alexis,32.196,-18.835
Onitis alexis,29.907,-22.697
Onitis alexis,31.05,-25.783333
Onitis alexis,32.58,-19.23
Onitis alexis,31.583333,-24.983333
Onitis alexis,30.831,-18.581
Onitis alexis,30.066667,-22.35
Onitis alexis,30,-22.426
Onitis alexis,30.75,-27.333333
Onitis alexis,31.067,-24.833
Onitis alexis,29.779,-23.36
Onitis alexis,24.595,-29.054
Onitis alexis,31.283333,-17.888611
Onitis alexis,27.042,-30.01
Onitis alexis,29.25,-24.3
Onitis alexis,26.83,-30.97
Onitis alexis,26.965,-31.953
Onitis alexis,24.933333,-28.133333
Onitis alexis,30.603,-19.494
Onitis alexis,30.653,-19.155
Onitis alexis,30,-22.276
Onitis alexis,32.571,-18.809
Onitis alexis,31.366,-20.022
Onitis alexis,32.28,-28.13
Onitis alexis,27.973,-32.866
Onitis alexis,29.895,-22.739
Onitis alexis,26.787,-31.873
Onitis alexis,32.589,-20.152
Onitis alexis,26.72,-30.7
Onitis alexis,27.113,-29.533
Onitis alexis,26.7,-30.7
Onitis alexis,26.718,-31.749
Onitis alexis,25.847,-33.427
Onitis alexis,27.716,-28.906
Onitis alexis,26.478,-33.35
Onitis alexis,27.093,-33.235
Onitis alexis,27.033,-29.733
Onitis alexis,27.061,-30.148
Onitis alexis,26.73,-30.77
Onitis alexis,25.694,-33.536
Onitis alexis,26.99,-29.737
Onitis alexis,28.359444,-25.640556
Onitis alexis,27.081,-30.269
Onitis alexis,24.341667,-32.346111
Onitis alexis,32.580556,-20.258889
Onitis alexis,31.55,-18.183
Onitis alexis,32.558,-19.26
Onitis alexis,30.705,-19.976
Onitis alexis,33.534,-19.189
Onitis alexis,30.612,-20.466
Onitis alexis,30.705,-20.717
Onitis alexis,31.85,-18.15
Onitis alexis,30.63,-20.579
Onitis alexis,32.783,-19.021
Onitis alexis,30.02,-22.11
Onitis alexis,30.262,-21.859
Onitis alexis,30.933,-20.283
Onitis alexis,31.25,-21.466667
Onitis alexis,30.871,-18.82
Onitis alexis,30.795,-20.131
Onitis alexis,31.888611,-20.053056
Onitis alexis,34.864,-19.842
Onitis alexis,30.71,-20.843
Onitis alexis,30.696,-19.766
Onitis alexis,30.883333,-18.095
Onitis alexis,30.557,-21.519
Onitis alexis,32.5,-19.4
Onitis alexis,32.924444,-18.951389
Onitis alexis,30.643,-20.34
Onitis alexis,34.839,-19.844
Onitis alexis,32.562,-18.885
Onitis alexis,25.028,-30.953
Onitis alexis,26.833,-30.417
Onitis alexis,26.74,-28.299
Onitis alexis,27.464,-29.31
Onitis alexis,27.384,-32.725
Onitis alexis,30.855,-27.073
Onitis alexis,27.083,-30.3
Onitis alexis,27.035,-29.969
Onitis alexis,27.214,-33.047
Onitis alexis,26.978,-29.663
Onitis alexis,29.69,-23.178
Onitis alexis,29.754,-23.376
Onitis alexis,31.833,-28.333
Onitis alexis,26.587,-28.538
Onitis alexis,26.58,-30.7
Onitis alexis,27.08,-33.242
Onitis alexis,26.24,-29.108
Onitis alexis,27.308,-29.261
Onitis alexis,31.538,-27.373
Onitis alexis,30.05,-22.35
Onitis alexis,31.016667,-17.85
Onitis alexis,27.883333,-29.033333
Onitis alexis,24.016667,-18.066667
Onitis alexis,27.452,-29.22
Onitis alexis,32.3,-28.133333
Onitis alexis,29.53,-23.896
Onitis alexis,30.678,-25.575
Onitis alexis,31.443,-25.52
Onitis alexis,27.37,-27
Onitis alexis,27.937,-25.668
Onitis alexis,28.6,-25.776
Onitis alexis,31.117,-23.95
